topic_name,topic_id,ShockedUkraine,NovayaGazeta,RBK,Meduza,UNIAN,WashingtonPost,TACC,BBC,RIANews,NYT,Ukraine24,UkraineNow
41_свободы_ответственности_законопроект_штраф,41.0,0.32817627754336615,2.8213166144200628,1.277814496585151,0.9511731135066582,0.37915851272015655,0.0,0.7411944869831546,0.8595139300533492,0.8728691723146437,0.0,0.2808988764044944,0.35650623885918004
42_бастрыкин_расследовать_уголовное_украинскими,42.0,0.04688232536333802,0.1567398119122257,0.2864066975104649,0.4227436060029592,0.1834637964774951,0.27100271002710025,1.4946401225114856,0.2963841138114997,1.0371739576915178,0.0,0.18726591760299627,0.11883541295306002
43_германии_германия_оружия_украине,43.0,1.0314111579934364,0.0,0.506719541749284,0.4227436060029592,1.3454011741682974,0.27100271002710025,0.4777947932618683,0.5038529934795495,0.5647976997330048,0.9259259259259258,0.9363295880149813,0.8793820558526442
44_уничтожили_танк_бронированной_оккупантов,44.0,3.750586029067042,0.0,0.0,0.02113718030014796,2.1404109589041096,0.0,0.030627871362940276,0.11855364552459988,0.10269049086054631,0.4629629629629629,0.2808988764044944,1.1527035056446822
45_детей_погибли_ребенка_донецкой,45.0,0.42194092827004215,0.3134796238244514,0.15421899096717337,1.2048192771084338,1.333170254403131,0.5420054200542005,0.21439509954058195,1.4226437462951986,0.2875333744095297,0.9259259259259258,0.6554307116104869,1.5686274509803921
46_автомобилей_автоваз_volkswagen_автомобили,46.0,0.6563525550867323,0.4702194357366771,2.5996915620180654,0.507292327203551,0.3424657534246575,0.0,0.49617151607963245,0.3260225251926497,0.7804477305401519,0.0,0.37453183520599254,0.36838978015448604
47_вещание_телеканал_телеканалов_телеканала,47.0,0.42194092827004215,2.19435736677116,0.8592200925313946,1.077996195307546,0.35469667318982384,0.0,0.5880551301684532,0.5927682276229994,0.9858287122612447,0.0,0.6554307116104869,0.4634581105169341
48_оккупантов_матерям_говорит_оккупанты,48.0,4.125644631973746,0.1567398119122257,0.0,0.12682308180088775,1.5044031311154598,0.0,0.0061255742725880545,0.17783046828689983,0.041076196344218524,0.4629629629629629,1.2172284644194757,0.9387997623291742
49_яхту_яхты_яхта_фиджи,49.0,0.42194092827004215,1.7241379310344827,0.9253139458030404,0.6975269499048826,0.7460861056751468,1.084010840108401,0.5513016845329249,0.8002371072910491,0.5134524543027316,0.9259259259259258,0.46816479400749067,0.6654783125371361
50_mcdonald_ресторанов_макдоналдс_рестораны,50.0,0.1875293014533521,0.3134796238244514,1.5862524785194978,1.099133375607694,0.3180039138943248,1.084010840108401,0.5941807044410413,0.5631298162418494,0.7701786814540973,1.3888888888888888,0.18726591760299627,0.35650623885918004
51_руб_мосбирже_евро_доллара,51.0,0.0,0.6269592476489028,1.1676580744657412,0.31705770450221943,0.04892367906066536,0.0,1.0842266462480856,0.17783046828689983,1.0166358595194085,0.0,0.09363295880149813,0.05941770647653001
52_поезда_поезд_метро_поездов,52.0,0.8907641819034223,0.0,0.30843798193434674,0.2536461636017755,1.3454011741682974,0.27100271002710025,0.44104134762633995,0.4742145820983995,0.4518381597864038,0.0,1.5917602996254683,0.7724301841948901
53_роскомнадзор_vpn_доступ_сайтов,53.0,0.09376465072667604,4.702194357366771,0.991407799074686,2.3885013739167196,0.20792563600782776,0.0,0.38591117917304746,0.948429164196799,0.39022386527007596,0.0,0.2808988764044944,0.19013666072489602
54_russian_ukrainian_ukraine_luhansk,54.0,0.5625879043600562,0.3134796238244514,0.11015642211940956,0.33819488480236737,0.6237769080234833,29.81029810298103,0.08575803981623277,0.5927682276229994,0.2567262271513658,9.25925925925926,0.46816479400749067,0.5466428995840761
55_великобритании_великобритания_британия_министр,55.0,0.6563525550867323,0.0,0.39656311962987445,0.528429507503699,0.8683953033268101,0.8130081300813009,0.3920367534456355,1.3930053349140488,0.4004929143561306,0.4629629629629629,0.5617977528089888,0.8556149732620321
56_хакеры_ddos_кибератак_хакеров,56.0,0.6094702297233943,0.4702194357366771,0.6168759638686935,0.48615514690340306,0.6604696673189824,0.5420054200542005,0.5451761102603369,0.5927682276229994,0.6469500924214419,1.3888888888888888,0.8426966292134831,0.5822935234699941
57_путиным_путин_владимиром_телефону,57.0,0.46882325363338023,0.3134796238244514,0.5728133950209298,0.528429507503699,0.5136986301369862,0.0,0.7166921898928025,0.7113218731475993,0.5545286506469501,0.4629629629629629,0.6554307116104869,0.6060606060606061
58_мост_моста_мосту_реку,58.0,2.766057196436943,0.0,0.11015642211940956,0.570703868103995,1.36986301369863,0.0,0.09188361408882083,0.5334914048606995,0.2259190798932019,0.4629629629629629,0.7490636704119851,1.1408199643493762
59_корабль_флота_черноморского_судно,59.0,1.5939990623534925,0.1567398119122257,0.24234412866270105,0.4227436060029592,1.5044031311154598,1.8970189701897018,0.2082695252679939,0.6520450503852994,0.1643047853768741,1.8518518518518516,0.2808988764044944,0.7367795603089721
60_youtube_google_роскомнадзор_каналов,60.0,0.46882325363338023,1.09717868338558,0.7710949548358669,0.9300359332065102,0.35469667318982384,0.0,0.6248085758039816,0.5038529934795495,0.7496405832819881,0.0,0.2808988764044944,0.41592394533571003
61_обстреляли_координации_огня_украинские,61.0,0.04688232536333802,0.0,0.02203128442388191,0.02113718030014796,0.02446183953033268,0.0,1.5007656967840737,0.0,1.0474430067775724,0.0,0.0,0.023767082590612002
62_уничтожены_ракетами_минобороны_военной,62.0,0.42194092827004215,0.7836990595611284,1.476096056400088,0.2113718030014796,0.2446183953033268,0.27100271002710025,0.28177641653905056,1.4522821576763485,1.3452454302731567,0.4629629629629629,0.09363295880149813,0.21390374331550802
63_заражения_выздоровели_коронавирусом_случаев,63.0,0.0,0.4702194357366771,0.19828155981493722,0.04227436060029592,0.01223091976516634,0.0,0.9065849923430321,0.0,1.9305812281782706,0.0,0.0,0.023767082590612002
64_газпром_газа_газпрома_газ,64.0,0.3750586029067042,0.1567398119122257,0.7710949548358669,0.2536461636017755,0.14677103718199608,0.27100271002710025,1.212863705972435,0.2963841138114997,0.6777572396796057,0.9259259259259258,0.0,0.11883541295306002
65_украина_подписаться_украинцев_украине,65.0,1.5939990623534925,0.0,0.02203128442388191,0.14796026210103572,0.9907045009784735,0.0,0.0061255742725880545,0.02963841138114997,0.06161429451632779,0.0,1.3108614232209739,2.067736185383244
66_резниченко_ракетный_днепропетровской_ракета,66.0,2.109704641350211,0.0,0.02203128442388191,0.29592052420207143,1.186399217221135,0.0,0.012251148545176109,0.8891523414344991,0.06161429451632779,0.0,0.09363295880149813,1.1764705882352942
67_евро_руб_доллара_мосбирже,67.0,0.0,1.7241379310344827,0.506719541749284,0.549566687803847,0.02446183953033268,0.0,1.0597243491577335,0.2074688796680498,0.6469500924214419,0.0,0.09363295880149813,0.07130124777183601
68_пленными_пленных_военнопленных_военнопленными,68.0,0.7501172058134083,0.9404388714733543,0.5507821105970478,0.9088987529063622,0.7093933463796477,1.3550135501355014,0.3491577335375191,0.9187907528156491,0.48264530704456765,1.3888888888888888,0.18726591760299627,0.4991087344028521
69_взрывы_взрывах_слышны_взрыв,69.0,2.156586966713549,0.0,0.04406256884776382,0.4227436060029592,0.8439334637964775,0.0,0.06738131699846861,0.2963841138114997,0.15403573629081946,0.0,2.4344569288389515,1.2477718360071302
70_православной_московского_патриарха_кирилл,70.0,0.42194092827004215,0.4702194357366771,0.6168759638686935,0.528429507503699,0.684931506849315,0.8130081300813009,0.3552833078101072,1.066982809721399,0.6366810433353871,0.9259259259259258,0.09363295880149813,0.4634581105169341
71_европы_заседание_организации_членства,71.0,0.1875293014533521,1.4106583072100314,0.4626569729015202,0.507292327203551,0.3424657534246575,0.5420054200542005,0.8085758039816232,0.6224066390041494,0.472376257958513,0.4629629629629629,0.37453183520599254,0.32085561497326204
72_заявил_россия_стран_украине,72.0,0.04688232536333802,0.0,0.2643754130865829,0.1056859015007398,0.08561643835616438,0.27100271002710025,1.2006125574272588,0.14819205690574985,0.4518381597864038,0.0,0.09363295880149813,0.15448603683897802
73_посол_терроризма_дипломатов_посольство,73.0,0.09376465072667604,0.4702194357366771,0.3304692663582287,0.08454872120059184,0.17123287671232876,0.0,1.0352220520673814,0.11855364552459988,0.6777572396796057,0.0,0.18726591760299627,0.10695187165775401
74_памятник_советским_памятника_демонтировали,74.0,1.5002344116268167,0.3134796238244514,0.2203128442388191,0.7186641302050306,0.574853228962818,0.0,0.5022970903522205,0.44457617071724953,0.5853357979051139,0.0,0.09363295880149813,0.32085561497326204
75_лавровым_анталье_иностранных_встреча,75.0,0.04688232536333802,0.0,0.24234412866270105,0.14796026210103572,0.09784735812133072,0.0,1.1699846860643186,0.26674570243034973,0.49291435613062234,0.0,0.18726591760299627,0.130718954248366
76_путин_путина_кремле_встречи,76.0,0.04688232536333802,0.3134796238244514,0.506719541749284,0.4650179666032551,0.13454011741682975,0.0,0.9249617151607964,0.17783046828689983,0.6572191415074964,0.0,0.09363295880149813,0.17825311942959002
77_направлении_противник_враг_донецком,77.0,0.5157055789967182,0.0,0.0,0.08454872120059184,1.7000978473581212,0.0,0.049004594180704436,0.23710729104919975,0.06161429451632779,0.0,0.8426966292134831,1.3071895424836601
78_закончится_конца_недели_украине,78.0,0.32817627754336615,0.0,0.11015642211940956,0.31705770450221943,1.3820939334637965,0.5420054200542005,0.11026033690658499,0.6224066390041494,0.12322858903265559,0.9259259259259258,0.6554307116104869,0.8318478906714201
79_израиля_израиль_израиле_израильские,79.0,0.5157055789967182,0.1567398119122257,0.5728133950209298,0.3593320651025153,0.5626223091976517,0.8130081300813009,0.5513016845329249,0.6520450503852994,0.4004929143561306,0.4629629629629629,0.5617977528089888,0.522875816993464
80_биолабораторий_биологических_биолабораториях_лабораториях,80.0,0.04688232536333802,0.6269592476489028,0.37453183520599254,0.19023462270133165,0.20792563600782776,0.0,0.8147013782542113,0.38529934795494963,0.9242144177449169,0.0,0.0,0.14260249554367202
81_ядерного_ядерное_оружия_ядерной,81.0,0.5625879043600562,0.0,0.506719541749284,0.2113718030014796,0.7950097847358121,0.27100271002710025,0.3491577335375191,0.6816834617664493,0.36968576709796674,1.3888888888888888,0.8426966292134831,0.5941770647653001
82_apple_netflix_приложений_приложение,82.0,0.1875293014533521,0.4702194357366771,0.9473452302269222,0.7820756711054745,0.45254403131115456,0.0,0.41041347626339975,0.35566093657379966,0.6264119942493325,0.0,0.6554307116104869,0.35650623885918004
83_киев_мэр_киевской_город,83.0,1.0782934833567746,0.0,0.17625027539105528,0.48615514690340306,0.8928571428571428,0.27100271002710025,0.055130168453292494,0.35566093657379966,0.051345245430273155,0.0,1.7790262172284643,1.1764705882352942
